Date,Close,Volume,Open,High,Low
10/25/2018,$363.77,3999413,$357.30,$364.39,$354.97
10/24/2018,$354.65,8435326,$361.59,$364.60,$351.6901
10/23/2018,$350.05,4384935,$349.50,$353.562,$342.826
10/22/2018,$355.98,2259964,$357.85,$358.7584,$352.46
10/19/2018,$356.26,3490211,$359.80,$359.87,$354.205
10/18/2018,$359.35,3254016,$364.82,$367.76,$356.76
10/17/2018,$365.50,2235719,$368.00,$368.50,$362.70
10/16/2018,$368.25,2818236,$360.45,$368.57,$358.55
10/15/2018,$358.88,2884663,$359.46,$362.55,$355.50
10/12/2018,$360.11,5352056,$366.01,$367.12,$352.26
10/11/2018,$358.11,6256997,$363.44,$369.85,$355.10
10/10/2018,$367.47,5831031,$382.96,$383.80,$367.09
10/09/2018,$385.44,2861605,$384.37,$386.82,$381.14
10/08/2018,$385.77,3152687,$383.84,$386.73,$377.35
10/05/2018,$386.47,2895844,$389.00,$392.39,$383.03
10/04/2018,$389.99,3640841,$390.74,$391.09,$385.29
10/03/2018,$392.30,4616688,$388.90,$394.28,$386.69
10/02/2018,$386.37,4364401,$380.85,$388.615,$379.77
10/01/2018,$382.29,4754491,$375.16,$383.21,$375.00
09/28/2018,$371.90,3513525,$368.63,$374.22,$366.22
09/27/2018,$367.39,2353546,$368.40,$368.97,$364.40
09/26/2018,$365.03,2344012,$367.50,$368.5601,$364.32
09/25/2018,$367.23,2556447,$369.08,$370.46,$366.88
09/24/2018,$367.99,2798348,$371.00,$371.8927,$367.33
09/21/2018,$372.23,7084972,$369.40,$372.565,$366.05
09/20/2018,$367.46,4008063,$368.74,$371.73,$365.67
09/19/2018,$365.22,4752760,$363.58,$371.23,$363.19
09/18/2018,$363.58,3002323,$357.30,$365.81,$356.10
09/17/2018,$355.96,2548332,$359.28,$361.30,$354.54
09/14/2018,$359.80,2818710,$356.44,$362.26,$356.10
09/13/2018,$355.46,3157030,$356.36,$360.42,$354.30
09/12/2018,$353.41,4001481,$345.00,$355.04,$344.605
09/11/2018,$345.25,2730725,$339.01,$346.62,$337.31
09/10/2018,$341.86,3063818,$349.49,$350.75,$341.68
09/07/2018,$349.28,3918314,$348.82,$350.01,$344.46
09/06/2018,$351.27,3585206,$347.55,$353.35,$346.58
09/05/2018,$346.68,2957938,$345.77,$347.25,$343.16
09/04/2018,$346.25,2696263,$341.60,$346.32,$339.28
08/31/2018,$342.79,3440034,$345.05,$345.85,$341.58
08/30/2018,$346.90,3251314,$350.35,$350.95,$345.7501
08/29/2018,$350.19,1834295,$352.26,$352.35,$349.21
08/28/2018,$351.21,2453010,$355.00,$355.68,$350.61
08/27/2018,$353.74,2279438,$352.11,$355.00,$351.01
08/24/2018,$349.38,1954065,$348.77,$350.63,$348.10
08/23/2018,$347.48,1832520,$349.15,$350.28,$345.4628
08/22/2018,$350.03,2681168,$354.32,$355.87,$349.84
08/21/2018,$353.77,2935620,$351.00,$354.45,$349.63
08/20/2018,$350.74,3013960,$348.60,$352.61,$347.10
08/17/2018,$346.40,3055989,$346.00,$348.50,$341.67
08/16/2018,$345.98,5863385,$339.06,$347.72,$338.30
08/15/2018,$331.76,3797918,$336.57,$337.1433,$328.03
08/14/2018,$339.14,2016477,$339.12,$340.15,$337.62
08/13/2018,$338.36,1876986,$339.60,$342.15,$337.34
08/10/2018,$339.41,2744300,$341.00,$341.00,$336.45
08/09/2018,$343.72,2300623,$346.07,$346.84,$343.12
08/08/2018,$347.78,2333140,$350.50,$351.62,$346.25
08/07/2018,$350.76,2267048,$348.05,$352.12,$345.50
08/06/2018,$346.57,3250806,$347.37,$347.37,$343.12
08/03/2018,$348.44,2284611,$349.50,$350.99,$345.67
08/02/2018,$349.73,2650875,$348.62,$350.73,$346.03
08/01/2018,$352.76,2717745,$354.09,$357.9103,$350.50
07/31/2018,$356.30,2724598,$354.38,$359.0225,$354.06
07/30/2018,$351.06,3078297,$361.99,$362.45,$350.47
07/27/2018,$360.65,2914579,$361.06,$364.54,$359.474
07/26/2018,$359.32,3189749,$355.38,$360.20,$355.27
07/25/2018,$355.92,7371575,$351.52,$356.30,$345.50
07/24/2018,$358.27,3164654,$356.75,$359.47,$354.64
07/23/2018,$353.27,1938806,$355.00,$355.00,$352.39
07/20/2018,$354.90,1815488,$353.04,$356.99,$353.00
07/19/2018,$355.33,2710215,$357.69,$359.39,$355.26
07/18/2018,$360.23,3087500,$359.00,$361.86,$354.2638
07/17/2018,$356.88,2728047,$357.61,$359.00,$355.04
07/16/2018,$356.10,2864623,$353.97,$356.34,$352.35
07/13/2018,$350.79,2264532,$347.00,$351.24,$346.20
07/12/2018,$346.03,2028855,$345.28,$346.60,$342.7374
07/11/2018,$340.60,3053466,$341.73,$344.39,$339.19
07/10/2018,$347.16,3263095,$342.78,$348.00,$342.78
07/09/2018,$341.92,3123019,$337.50,$343.04,$336.51
07/06/2018,$334.64,2105051,$332.84,$336.10,$330.45
07/05/2018,$333.18,2387469,$336.15,$337.28,$329.10
07/03/2018,$332.93,1464360,$338.18,$339.6888,$332.00
07/02/2018,$336.08,2820385,$330.69,$336.325,$329.32
06/29/2018,$335.51,3107267,$337.19,$340.00,$335.36
06/28/2018,$334.65,3345602,$330.00,$337.54,$327.29
06/27/2018,$329.82,4498043,$334.85,$341.42,$329.76
06/26/2018,$331.30,3110685,$332.39,$334.40,$330.48
06/25/2018,$331.20,5003821,$332.52,$333.85,$327.60
06/22/2018,$338.91,3282502,$340.43,$340.94,$336.60
06/21/2018,$337.66,3964530,$341.15,$341.15,$336.1952
06/20/2018,$342.69,4536269,$346.00,$346.98,$340.46
06/19/2018,$341.12,6835304,$347.17,$347.17,$338.5732
06/18/2018,$354.74,3346862,$353.19,$357.645,$352.37
06/15/2018,$357.88,9930993,$358.15,$361.66,$353.47
06/14/2018,$362.42,4032155,$366.15,$367.64,$358.827
06/13/2018,$363.85,3756729,$370.67,$371.00,$363.29
06/12/2018,$370.62,2433823,$371.24,$372.725,$367.99
06/11/2018,$370.94,2466870,$371.00,$373.3299,$368.80
06/08/2018,$369.50,3261688,$368.14,$371.42,$365.46
06/07/2018,$368.53,4371967,$372.00,$374.48,$366.05
06/06/2018,$371.56,4484638,$362.46,$371.60,$360.99
06/05/2018,$360.10,2566205,$360.50,$363.37,$358.85
06/04/2018,$360.73,2948178,$358.97,$363.3855,$358.85
06/01/2018,$356.72,2657040,$355.79,$358.15,$354.46
05/31/2018,$352.16,4403430,$356.83,$356.83,$351.62
05/30/2018,$358.19,2815541,$355.65,$358.92,$354.1025
05/29/2018,$352.48,4245490,$357.71,$360.97,$350.66
05/25/2018,$360.09,2462635,$358.12,$360.60,$357.05
05/24/2018,$359.00,3931000,$358.45,$360.66,$354.37
05/23/2018,$359.21,4495888,$352.28,$359.60,$351.62
05/22/2018,$355.02,5385737,$364.00,$364.85,$354.52
05/21/2018,$363.92,6779095,$358.46,$365.00,$358.45
05/18/2018,$351.23,4325050,$345.60,$352.05,$345.19
05/17/2018,$344.14,2465663,$340.47,$344.77,$340.25
05/16/2018,$340.97,2229185,$342.00,$343.56,$340.30
05/15/2018,$342.12,3007900,$343.00,$343.85,$340.2647
05/14/2018,$344.59,2519804,$344.00,$347.74,$343.89
05/11/2018,$342.46,2330466,$343.77,$345.415,$341.0515
05/10/2018,$344.07,3914762,$343.99,$348.57,$342.41
05/09/2018,$344.50,4342057,$339.49,$346.93,$338.575
05/08/2018,$338.37,4009011,$339.77,$341.939,$336.61
05/07/2018,$340.43,4186078,$335.23,$342.98,$335.21
05/04/2018,$334.43,3651950,$328.04,$335.89,$328.04
05/03/2018,$330.69,6378137,$322.97,$332.6348,$319.125
05/02/2018,$324.19,3422762,$329.50,$330.71,$323.98
05/01/2018,$329.54,4310585,$332.50,$333.91,$324.18
04/30/2018,$333.56,3716938,$341.17,$342.58,$333.40
04/27/2018,$340.88,3388692,$341.25,$342.92,$337.77
04/26/2018,$342.79,5260765,$344.01,$345.65,$338.33
04/25/2018,$342.86,11014130,$338.12,$344.91,$330.5201
04/24/2018,$329.06,7026363,$343.17,$347.67,$323.28
04/23/2018,$338.84,2739189,$339.55,$341.26,$336.00
04/20/2018,$338.67,3033101,$340.73,$341.3959,$335.05
04/19/2018,$340.64,2987452,$340.19,$342.41,$337.50
04/18/2018,$341.00,3116143,$338.33,$342.40,$337.18
04/17/2018,$336.72,3225156,$334.73,$339.74,$333.65
04/16/2018,$331.77,3899872,$332.34,$333.22,$327.625
04/13/2018,$329.28,4712670,$338.99,$339.67,$326.60
04/12/2018,$337.48,4311062,$331.98,$338.35,$330.46
04/11/2018,$327.36,4564945,$331.60,$337.57,$326.31
04/10/2018,$334.83,5575099,$331.35,$336.69,$329.55
04/09/2018,$322.48,4921469,$332.25,$334.88,$322.05
04/06/2018,$326.12,5709974,$330.61,$334.59,$322.21
04/05/2018,$336.40,6154232,$330.59,$338.9599,$330.26
04/04/2018,$327.44,8229987,$312.30,$327.81,$311.88
04/03/2018,$330.82,4778770,$324.76,$331.10,$323.09
04/02/2018,$322.44,4996798,$325.20,$329.9419,$317.17
03/29/2018,$327.88,3617520,$323.38,$330.48,$322.00
03/28/2018,$320.02,5476566,$321.85,$323.24,$311.17
03/27/2018,$321.12,5338417,$331.51,$334.88,$319.00
03/26/2018,$328.97,5222154,$330.48,$331.9399,$323.59
03/23/2018,$321.00,7210169,$320.15,$331.14,$318.3216
03/22/2018,$319.61,7222773,$330.11,$332.68,$319.01
03/21/2018,$337.10,4052436,$337.07,$341.91,$335.17
03/20/2018,$337.63,6359953,$331.84,$339.70,$331.00
03/19/2018,$331.76,5812357,$327.45,$333.33,$326.78
03/16/2018,$330.47,9321639,$329.82,$330.83,$325.63
03/15/2018,$329.98,8763496,$332.30,$332.92,$322.91
03/14/2018,$330.26,13051190,$339.792,$340.524,$322.30
03/13/2018,$338.67,5436636,$345.32,$347.88,$337.61
03/12/2018,$344.19,6040146,$355.20,$355.23,$343.26
03/09/2018,$354.52,3535614,$352.65,$354.89,$350.23
03/08/2018,$348.73,4261828,$349.51,$352.50,$343.95
03/07/2018,$347.04,4574233,$341.52,$348.4093,$339.50
03/06/2018,$348.92,4826033,$354.24,$355.21,$346.0219
03/05/2018,$352.75,8125430,$338.00,$354.77,$336.61
03/02/2018,$344.67,9988212,$341.82,$346.09,$335.30
03/01/2018,$349.69,8972751,$362.33,$362.74,$346.40
02/28/2018,$362.21,5455726,$366.80,$371.60,$362.21
02/27/2018,$364.64,4766124,$364.60,$369.89,$363.30
02/26/2018,$363.48,4143015,$359.50,$364.05,$358.2123
02/23/2018,$356.66,3346899,$358.18,$358.77,$353.0668
02/22/2018,$355.92,3412341,$354.65,$358.07,$352.64
02/21/2018,$352.37,5251709,$352.56,$360.81,$351.75
02/20/2018,$353.35,4301950,$352.00,$357.79,$351.40
02/16/2018,$355.04,5210265,$356.59,$359.50,$353.5101
02/15/2018,$356.46,5819250,$348.47,$356.55,$348.05
02/14/2018,$344.85,4336965,$341.34,$347.43,$341.17
02/13/2018,$343.16,4024762,$340.45,$347.8799,$340.29
02/12/2018,$343.80,6881077,$336.57,$347.75,$335.13
02/09/2018,$332.83,8827638,$333.55,$337.81,$319.25
02/08/2018,$329.66,8281743,$348.00,$349.00,$329.40
02/07/2018,$348.12,7934893,$340.52,$353.59,$339.87
02/06/2018,$340.91,11924300,$320.00,$341.67,$317.65
02/05/2018,$328.88,10424830,$342.67,$350.00,$317.39
02/02/2018,$348.91,5473968,$354.00,$355.199,$348.70
02/01/2018,$356.94,6055108,$352.95,$361.45,$352.04
01/31/2018,$354.37,11399570,$360.50,$360.97,$351.62
01/30/2018,$337.71,4974322,$339.17,$339.98,$334.16
01/29/2018,$340.82,3321718,$341.23,$344.48,$340.10
01/26/2018,$343.22,5214253,$344.33,$345.98,$341.25
01/25/2018,$343.11,4741952,$336.21,$343.615,$335.30
01/24/2018,$334.69,4200989,$336.20,$338.99,$334.14
01/23/2018,$335.59,4532553,$338.34,$338.94,$334.81
01/22/2018,$338.00,6787620,$335.29,$341.3812,$332.04
01/19/2018,$337.73,7252446,$341.67,$344.00,$335.75
01/18/2018,$340.16,9427356,$350.70,$350.83,$339.15
01/17/2018,$351.01,9690493,$337.73,$352.23,$336.41
01/16/2018,$335.16,11835070,$339.90,$347.73,$331.33
01/12/2018,$336.21,6544292,$330.38,$336.88,$330.38
01/11/2018,$328.12,4632021,$322.13,$328.40,$321.19
01/10/2018,$320.26,4478246,$317.49,$322.15,$315.50
01/09/2018,$318.43,5615900,$310.59,$319.91,$310.49
01/08/2018,$310.15,4104437,$308.66,$310.86,$305.75
01/05/2018,$308.84,6064058,$296.77,$308.89,$296.72
01/04/2018,$296.67,4157159,$297.94,$298.42,$295.47
01/03/2018,$297.80,3196643,$295.94,$298.50,$295.47
01/02/2018,$296.84,2976271,$295.75,$296.99,$295.396
12/29/2017,$294.91,1823986,$296.94,$297.30,$294.83
12/28/2017,$296.35,1436543,$295.81,$296.99,$294.74
12/27/2017,$295.62,1447351,$296.41,$296.80,$294.80
12/26/2017,$295.36,1394355,$295.54,$297.44,$294.65
12/22/2017,$295.10,2256152,$296.33,$296.52,$293.01
12/21/2017,$295.03,5394981,$298.05,$298.3852,$294.1301
12/20/2017,$297.90,2531576,$298.70,$299.33,$297.11
12/19/2017,$297.25,2679722,$296.50,$297.58,$294.1809
12/18/2017,$296.14,2884082,$296.00,$297.14,$294.52
12/15/2017,$293.94,6932257,$295.87,$297.37,$293.02
12/14/2017,$293.88,3878413,$293.35,$296.82,$292.60
12/13/2017,$291.84,5001453,$290.50,$295.85,$289.70
12/12/2017,$289.94,5355664,$288.16,$292.80,$287.72
12/11/2017,$283.16,3950368,$286.21,$286.49,$279.90
12/08/2017,$285.90,4347012,$285.01,$287.32,$283.56
12/07/2017,$281.97,4256193,$278.49,$284.79,$277.80
12/06/2017,$278.27,2536219,$274.87,$279.14,$274.0046
12/05/2017,$275.54,2803986,$279.01,$279.44,$274.86
12/04/2017,$277.97,5520784,$276.16,$281.83,$276.00
12/01/2017,$271.38,4545199,$277.51,$278.73,$270.60
11/30/2017,$276.80,4795356,$269.91,$277.04,$269.43
11/29/2017,$269.30,3025834,$269.48,$269.6807,$266.15
11/28/2017,$267.99,2261312,$267.00,$268.01,$265.23
11/27/2017,$265.58,1771555,$265.38,$266.84,$264.72
11/24/2017,$265.88,788957,$265.26,$266.57,$264.5304
11/22/2017,$265.15,1470604,$267.00,$267.48,$264.53
11/21/2017,$266.99,2266701,$266.24,$267.00,$264.71
11/20/2017,$264.63,2445462,$263.00,$265.6189,$262.76
11/17/2017,$262.26,1724560,$262.82,$263.74,$262.03
11/16/2017,$263.70,2710123,$263.76,$265.04,$263.34
11/15/2017,$262.86,2438109,$261.42,$264.77,$260.15
11/14/2017,$261.76,2357955,$262.00,$262.40,$260.20
11/13/2017,$262.42,2604814,$261.67,$263.36,$260.49
11/10/2017,$260.85,1740256,$262.11,$262.50,$259.60
11/09/2017,$262.70,3215436,$265.01,$266.75,$259.5626
11/08/2017,$265.57,2841437,$266.14,$267.62,$265.29
11/07/2017,$266.13,3205211,$264.07,$267.28,$264.07
11/06/2017,$264.07,2909658,$262.62,$265.84,$262.5327
11/03/2017,$261.75,2610731,$262.42,$263.79,$260.08
11/02/2017,$262.63,2528412,$258.31,$263.24,$258.00
11/01/2017,$258.50,2922459,$258.29,$259.41,$256.24
10/31/2017,$257.98,2717950,$259.34,$259.93,$257.47
10/30/2017,$259.25,3025786,$255.45,$260.41,$255.33
10/27/2017,$256.46,2895977,$258.26,$259.4994,$255.80
10/26/2017,$259.27,3418484,$259.72,$261.44,$257.31
10/25/2017,$258.42,7889109,$264.78,$266.00,$254.50
10/24/2017,$266.00,4383105,$263.24,$267.21,$263.24
10/23/2017,$262.32,3301542,$265.13,$265.98,$262.14
10/20/2017,$264.75,3953877,$260.36,$264.8272,$259.44
10/19/2017,$259.04,2588847,$258.98,$259.10,$256.03
10/18/2017,$260.04,2051401,$258.47,$260.73,$256.66
10/17/2017,$258.62,2515783,$256.49,$259.05,$256.26
10/16/2017,$259.75,1805051,$261.50,$262.00,$259.69
10/13/2017,$260.74,2243790,$262.90,$263.79,$260.74
10/12/2017,$261.91,2605662,$260.95,$262.98,$260.00
10/11/2017,$261.44,2890149,$261.32,$261.65,$259.02
10/10/2017,$260.93,2739318,$259.74,$261.06,$257.20
10/09/2017,$258.39,2146525,$259.00,$259.00,$257.11
10/06/2017,$258.58,2639170,$258.00,$258.9018,$257.06
10/05/2017,$258.89,3938280,$255.28,$258.99,$254.78
10/04/2017,$255.76,3030643,$256.12,$257.13,$254.07
10/03/2017,$255.46,3163337,$255.99,$258.26,$254.69
10/02/2017,$255.99,2684720,$254.65,$255.99,$253.5301
09/29/2017,$254.21,2509426,$253.85,$255.26,$252.591
09/28/2017,$254.27,2585423,$254.11,$255.80,$251.17
09/27/2017,$255.28,3817234,$255.27,$258.77,$253.971
09/26/2017,$253.70,2172891,$254.60,$256.48,$253.54
09/25/2017,$254.32,3478883,$256.97,$256.97,$251.50
09/22/2017,$256.45,3473959,$256.31,$259.30,$256.13
09/21/2017,$256.04,2784736,$256.13,$256.99,$254.4239
09/20/2017,$255.46,3758746,$253.26,$256.6924,$252.25
09/19/2017,$252.46,4123590,$253.08,$255.17,$251.631
09/18/2017,$253.08,5192263,$249.97,$253.7875,$248.91
09/15/2017,$249.00,9025568,$247.36,$249.95,$246.21
09/14/2017,$245.23,4987953,$243.00,$245.61,$242.50
09/13/2017,$241.93,4528175,$240.00,$243.48,$237.09
09/12/2017,$240.58,2703193,$240.59,$241.7074,$238.95
09/11/2017,$240.59,3628098,$239.50,$241.85,$239.31
09/08/2017,$238.78,3380919,$235.75,$239.39,$235.21
09/07/2017,$236.31,2994236,$234.75,$236.54,$234.29
09/06/2017,$234.62,4251746,$237.53,$237.8564,$234.34
09/05/2017,$237.00,3867605,$240.30,$240.36,$236.23
09/01/2017,$240.33,3270755,$239.66,$242.53,$239.17
08/31/2017,$239.66,3075505,$241.00,$241.10,$238.41
08/30/2017,$240.46,2800495,$240.99,$241.44,$239.00
08/29/2017,$240.49,3535453,$237.21,$241.17,$236.08
08/28/2017,$237.18,2392980,$236.22,$237.5547,$234.611
08/25/2017,$235.89,2269830,$239.00,$239.09,$235.60
08/24/2017,$238.74,2551680,$238.52,$238.90,$236.60
08/23/2017,$238.09,2523979,$239.36,$239.36,$237.19
08/22/2017,$239.75,2911938,$236.16,$239.89,$236.11
08/21/2017,$235.68,2530426,$235.77,$236.94,$234.35
08/18/2017,$235.77,2939208,$235.00,$237.26,$234.5664
08/17/2017,$235.59,2768865,$237.38,$237.60,$235.25
08/16/2017,$237.59,3011614,$239.70,$240.26,$237.41
08/15/2017,$239.17,2843823,$237.21,$239.64,$236.01
08/14/2017,$237.15,2953402,$236.01,$237.48,$235.72
08/11/2017,$234.88,3461261,$232.76,$235.40,$230.94
08/10/2017,$232.88,6814444,$234.03,$236.16,$231.91
08/09/2017,$234.31,5676259,$238.01,$238.70,$234.10
08/08/2017,$239.50,4870352,$239.91,$240.52,$238.93
08/07/2017,$240.23,3673637,$237.60,$241.43,$237.21
08/04/2017,$237.71,5590241,$238.58,$239.73,$236.38
08/03/2017,$238.25,5111211,$237.06,$239.59,$236.04
08/02/2017,$237.95,5117906,$239.06,$241.56,$237.88
08/01/2017,$239.44,5009527,$243.38,$243.991,$239.155
07/31/2017,$242.46,5775274,$241.85,$246.49,$241.82
07/28/2017,$241.27,4520185,$240.82,$242.00,$238.55
07/27/2017,$241.00,10857850,$237.13,$242.68,$236.70
07/26/2017,$233.45,14131480,$223.48,$233.98,$223.02
07/25/2017,$212.46,2880944,$213.22,$214.00,$211.95
07/24/2017,$212.18,2389934,$212.00,$212.64,$211.40
07/21/2017,$212.14,2097590,$209.99,$212.2014,$209.41
07/20/2017,$210.28,2223170,$211.10,$211.25,$209.9189
07/19/2017,$210.88,2255980,$209.43,$210.93,$208.99
07/18/2017,$208.24,1942969,$209.11,$209.19,$207.53
07/17/2017,$209.00,2415540,$208.73,$209.72,$208.56
07/14/2017,$208.51,3226649,$206.798,$208.73,$206.74
07/13/2017,$206.23,1939569,$206.80,$207.00,$205.35
07/12/2017,$206.44,2816423,$206.95,$208.61,$206.32
07/11/2017,$206.27,2815414,$204.00,$206.66,$204.00
07/10/2017,$203.96,2701425,$202.32,$204.58,$202.19
07/07/2017,$202.37,3040504,$202.24,$203.28,$201.26
07/06/2017,$201.48,2737400,$201.64,$202.49,$200.78
07/05/2017,$201.81,2716559,$199.30,$202.14,$198.86
07/03/2017,$198.59,1511163,$198.07,$199.44,$197.75
06/30/2017,$197.75,2223370,$198.50,$199.44,$197.3901
06/29/2017,$197.46,2428591,$199.62,$199.755,$196.45
06/28/2017,$199.62,2096487,$199.50,$200.95,$199.30
06/27/2017,$198.89,2295378,$199.80,$200.92,$198.89
06/26/2017,$199.98,3076230,$202.77,$204.39,$199.94
06/23/2017,$202.23,4226472,$199.26,$202.35,$198.68
06/22/2017,$199.44,3339133,$199.25,$200.409,$199.18
06/21/2017,$199.17,3150582,$199.58,$199.71,$197.56
06/20/2017,$198.33,3075601,$198.75,$201.24,$198.31
06/19/2017,$199.08,2630547,$197.88,$199.47,$197.00
06/16/2017,$196.44,6937002,$196.01,$197.95,$195.81
06/15/2017,$195.45,2892287,$191.43,$195.55,$191.37
06/14/2017,$192.38,2205947,$191.05,$193.38,$190.819
06/13/2017,$191.09,1882651,$190.05,$191.56,$189.35
06/12/2017,$190.00,2728148,$190.30,$190.53,$188.05
06/09/2017,$190.03,3342967,$190.00,$190.99,$189.25
06/08/2017,$189.93,2331452,$188.10,$191.07,$187.70
06/07/2017,$188.10,2383898,$186.85,$188.54,$186.3926
06/06/2017,$186.75,2724508,$188.41,$188.86,$186.685
06/05/2017,$188.95,2520897,$190.07,$190.74,$188.81
06/02/2017,$190.23,3034037,$187.82,$191.70,$187.6499
06/01/2017,$187.32,2870228,$187.41,$187.91,$184.53
05/31/2017,$187.63,5187447,$187.37,$188.26,$186.72
05/30/2017,$186.88,2231546,$186.76,$187.42,$186.19
05/26/2017,$186.59,1735778,$186.73,$187.605,$186.27
05/25/2017,$187.07,2362926,$185.63,$187.42,$185.59
05/24/2017,$185.25,2425232,$183.46,$185.40,$183.46
05/23/2017,$183.49,2122060,$184.00,$184.46,$182.86
05/22/2017,$183.67,2942367,$183.78,$185.32,$182.52
05/19/2017,$180.76,4037308,$177.73,$181.42,$176.77
05/18/2017,$177.40,3117757,$178.48,$178.50,$175.471
05/17/2017,$178.78,2533084,$181.39,$181.52,$178.68
05/16/2017,$182.70,2154722,$182.73,$183.15,$182.04
05/15/2017,$182.39,3350676,$183.30,$184.11,$182.28
05/12/2017,$183.25,3478823,$183.71,$183.98,$182.63
05/11/2017,$183.94,2883659,$182.90,$184.33,$182.17
05/10/2017,$183.18,7056125,$185.14,$185.65,$178.18
05/09/2017,$186.91,3003475,$186.11,$187.205,$186.05
05/08/2017,$186.02,1963459,$185.38,$186.39,$185.00
05/05/2017,$185.01,2631503,$183.16,$185.07,$183.16
05/04/2017,$183.07,2289267,$183.33,$184.25,$182.18
05/03/2017,$183.39,2983240,$183.45,$183.75,$182.25
05/02/2017,$183.44,1973495,$182.54,$183.91,$182.53
05/01/2017,$182.39,3516552,$184.23,$184.485,$181.80
04/28/2017,$184.83,2181150,$183.42,$184.93,$183.02
04/27/2017,$183.22,3128920,$182.59,$183.76,$182.59
04/26/2017,$181.71,4469519,$182.31,$183.00,$180.11
04/25/2017,$183.51,3733015,$182.53,$183.85,$182.53
04/24/2017,$182.06,3141433,$181.75,$182.46,$181.61
04/21/2017,$180.38,3145565,$179.42,$180.93,$179.42
04/20/2017,$179.30,2335069,$178.74,$179.82,$178.346
04/19/2017,$178.40,2123429,$178.47,$179.90,$178.16
04/18/2017,$177.85,2957457,$178.59,$179.97,$177.12
04/17/2017,$179.02,2448819,$175.84,$179.08,$175.65
04/13/2017,$175.62,2022561,$175.74,$176.88,$175.5639
04/12/2017,$176.05,2922244,$178.25,$178.25,$175.94
04/11/2017,$178.57,2264571,$177.50,$178.60,$176.96
04/10/2017,$177.56,2308395,$179.00,$179.97,$177.48
04/07/2017,$178.85,2806723,$178.39,$179.09,$177.26
04/06/2017,$177.37,2343747,$177.56,$178.22,$177.12
04/05/2017,$177.08,2408204,$179.00,$180.18,$176.89
04/04/2017,$178.70,2326290,$176.88,$178.79,$176.76
04/03/2017,$176.65,2933651,$177.08,$177.73,$175.50
03/31/2017,$176.86,2031017,$178.02,$178.18,$176.81
03/30/2017,$177.98,1691838,$177.25,$178.49,$177.22
03/29/2017,$177.63,1640597,$177.40,$177.99,$176.97
03/28/2017,$177.36,2412396,$176.29,$177.683,$175.00
03/27/2017,$176.10,2748899,$174.37,$176.44,$173.75
03/24/2017,$175.82,2384840,$176.85,$177.53,$174.7687
03/23/2017,$177.26,2005879,$177.34,$177.85,$176.59
03/22/2017,$176.98,2427758,$175.96,$177.10,$175.50
03/21/2017,$175.96,3238017,$179.99,$180.25,$175.50
03/20/2017,$179.39,2062211,$180.10,$180.15,$179.14
03/17/2017,$180.10,5032227,$178.31,$180.3835,$178.17
03/16/2017,$178.19,3100630,$179.82,$180.00,$177.64
03/15/2017,$178.71,3568221,$179.00,$179.24,$177.97
03/14/2017,$178.73,2346602,$178.54,$179.69,$177.71
03/13/2017,$179.05,3350782,$177.16,$179.19,$177.07
03/10/2017,$178.70,4595366,$181.90,$181.97,$177.92
03/09/2017,$180.57,3100213,$181.43,$182.59,$179.58
03/08/2017,$181.74,2321027,$182.40,$182.694,$181.49
03/07/2017,$182.02,2451938,$180.64,$182.84,$180.6209
03/06/2017,$180.93,4241362,$181.40,$182.30,$180.43
03/03/2017,$182.18,3927610,$183.04,$183.58,$181.45
03/02/2017,$182.99,4905642,$184.00,$185.71,$182.97
03/01/2017,$183.91,5459363,$181.85,$184.80,$181.82
02/28/2017,$180.23,4784708,$180.34,$181.93,$179.67
02/27/2017,$179.43,2855866,$178.00,$179.8839,$177.55
02/24/2017,$177.44,4196989,$176.75,$178.80,$176.10
02/23/2017,$176.86,3501210,$175.97,$177.00,$175.70
02/22/2017,$175.36,2831625,$174.98,$175.75,$174.01
02/21/2017,$175.56,4231404,$173.92,$176.17,$173.68
02/17/2017,$172.71,4906994,$170.41,$173.25,$170.40
02/16/2017,$170.81,3069936,$169.64,$170.81,$168.75
02/15/2017,$169.30,4033028,$168.42,$169.95,$168.35
02/14/2017,$168.50,2580274,$167.70,$168.80,$167.22
02/13/2017,$168.03,3764883,$166.45,$169.07,$166.35
02/10/2017,$166.23,2689614,$165.25,$166.45,$164.47
02/09/2017,$164.28,3450033,$164.67,$165.086,$164.06
02/08/2017,$163.81,3037704,$165.00,$165.24,$163.69
02/07/2017,$166.50,4242852,$165.00,$167.4199,$164.8725
02/06/2017,$163.98,3109479,$162.42,$164.08,$162.38
02/03/2017,$162.40,2981662,$162.99,$163.56,$162.31
02/02/2017,$162.26,3791155,$163.22,$163.97,$160.82
02/01/2017,$163.97,3086405,$164.25,$165.81,$163.12
01/31/2017,$163.42,5349856,$164.96,$165.10,$163.22
01/30/2017,$165.57,5456012,$165.92,$165.99,$163.82
01/27/2017,$167.70,4882806,$169.21,$169.80,$167.01
01/26/2017,$169.12,5436521,$167.25,$170.00,$167.25
01/25/2017,$167.36,7474936,$163.59,$168.65,$163.24
01/24/2017,$160.55,3925050,$158.58,$160.93,$157.84
01/23/2017,$157.84,3929223,$158.94,$159.50,$157.29
01/20/2017,$159.53,3342968,$159.81,$160.30,$158.23
01/19/2017,$159.00,3142913,$158.87,$159.87,$157.91
01/18/2017,$158.32,2087279,$157.55,$159.05,$156.75
